relative_path,slug,title,category,status,repository,file_page_url,source_url,author,license,license_url,attribution_required,restrictions,brand_source,notes
Computer/Programming/Spring_boot/index.svg,computer/programming/spring_boot,Spring boot,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/springboot.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/springboot.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://spring.io/projects,
Computer/Programming/Sql/index.svg,computer/programming/sql,Sql,Programming,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAzure_SQL_cloud_icon.svg,https://upload.wikimedia.org/wikipedia/commons/0/03/Azure_SQL_cloud_icon.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Programming/Typescript/index.svg,computer/programming/typescript,Typescript,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/typescript.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/typescript.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.typescriptlang.org/branding,
Computer/Programming/Vb_script/index.svg,computer/programming/vb_script,Vb script,Programming,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AHist.Logo_VB_Waren_1910.svg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Hist.Logo_VB_Waren_1910.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Unknown author,Public domain,,no,,,
Computer/Programming/Versioning/index.svg,computer/programming/versioning,Versioning,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/git.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/git.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://git-scm.com/downloads/logos,
Computer/Programming/Visual_cpp/index.svg,computer/programming/visual_cpp,Visual cpp,Programming,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AC_Sharp_Logo_2023.svg,https://upload.wikimedia.org/wikipedia/commons/d/d2/C_Sharp_Logo_2023.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Programming/Visual_studio/index.svg,computer/programming/visual_studio,Visual studio,Programming,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AVisual_Studio_Logo_%282013-2017%29.svg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Visual_Studio_Logo_%282013-2017%29.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Cronoxyd,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,
Computer/Programming/Winapi/index.svg,computer/programming/winapi,Winapi,Programming,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AWindows_logo_-_2021.svg,https://upload.wikimedia.org/wikipedia/commons/8/87/Windows_logo_-_2021.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,OAOV,Public domain,,no,,,
Computer/Programming/Wix/index.svg,computer/programming/wix,Wix,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.22.0/icons/xml.svg,https://raw.githubusercontent.com/simple-icons/simple-icons/15.22.0/icons/xml.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.w3.org/Icons/XML,"stand-in: XML mark; WiX Toolset notes, not Wix.com. No clearly licensed WiX Toolset logo found"
Computer/Programming/Xml/index.svg,computer/programming/xml,Xml,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/xml.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/xml.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.w3.org/Icons/XML,
Computer/Technology/Algorithms/index.jpg,computer/technology/algorithms,Algorithms,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ASorting_quicksort_anim.gif,https://upload.wikimedia.org/wikipedia/commons/6/6a/Sorting_quicksort_anim.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Wikipedia:en:User:RolandH,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,,,
Computer/Technology/Cap_theorem/index.svg,computer/technology/cap_theorem,Cap theorem,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ACAP_Theorem.svg,https://upload.wikimedia.org/wikipedia/commons/b/be/CAP_Theorem.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Mooond,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,
Computer/Technology/Digital_certificate/index.svg,computer/technology/digital_certificate,Digital certificate,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3APadlock.svg,https://upload.wikimedia.org/wikipedia/commons/5/59/Padlock.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,AJ Ashton,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,,,
Computer/Technology/Email/index.svg,computer/technology/email,Email,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMail_%28iOS%29.svg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Mail_%28iOS%29.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Apple Inc.,Public domain,,no,,,
Computer/Technology/Hardware/index.svg,computer/technology/hardware,Hardware,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AUnited_Hardware%2C_Home_of_Hardware_Hank_logo.svg,https://upload.wikimedia.org/wikipedia/commons/a/a5/United_Hardware%2C_Home_of_Hardware_Hank_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,United Hardware,Public domain,,no,,,
Computer/Technology/License/index.svg,computer/technology/license,License,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ACC-logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/86/CC-logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Creative Commons,Public domain,,no,,,
Computer/Technology/Llm/index.svg,computer/technology/llm,Llm,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AArtificial_neural_network.svg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Artificial_neural_network.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,en:User:Cburnett,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,,,
Computer/Technology/Machine_learning/index.svg,computer/technology/machine_learning,Machine learning,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMozilla_2024_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/df/Mozilla_2024_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Mozilla / Further / Jones Knowles Ritchie / Studio DRAMA,Public domain,,no,,,
Computer/Technology/Nfc/index.svg,computer/technology/nfc,Nfc,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ANFC_logo.svg,https://upload.wikimedia.org/wikipedia/commons/7/75/NFC_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Eg0rk0t323,Public domain,,no,,,
Computer/Technology/Proxy/index.svg,computer/technology/proxy,Proxy,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AProxy_concept_en.svg,https://upload.wikimedia.org/wikipedia/commons/b/bb/Proxy_concept_en.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,H2g2bob,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,,,
Computer/Technology/Rss/index.svg,computer/technology/rss,Rss,Technology,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AFeed-icon.svg,https://upload.wikimedia.org/wikipedia/commons/4/43/Feed-icon.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,unnamed (Mozilla Foundation),MPL 1.1,https://www.mozilla.org/MPL/1.1/,yes,,,
Computer/Program/Adobe_illustrator/Notes/index.svg,computer/program/adobe_illustrator/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Amd_crimson/Notes/index.svg,computer/program/amd_crimson/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Apache_httpd/Ubuntu/index.svg,computer/program/apache_httpd/ubuntu,Ubuntu,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/ubuntu.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/ubuntu.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://design.ubuntu.com/resources,nested last-child logo
Computer/Program/Apache_maven/Notes/index.svg,computer/program/apache_maven/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Apache_tomcat/Notes/index.svg,computer/program/apache_tomcat/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Apache_tomcat/Ssl/notes/index.svg,computer/program/apache_tomcat/ssl/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Apache_tomcat/Ubuntu/index.svg,computer/program/apache_tomcat/ubuntu,Ubuntu,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/ubuntu.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/ubuntu.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://design.ubuntu.com/resources,nested last-child logo
Computer/Program/Appium/eclipse/index.svg,computer/program/appium/eclipse,Eclipse,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/eclipseide.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/eclipseide.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.eclipse.org/artwork/,nested last-child logo
Computer/Program/Atom/Notes/index.svg,computer/program/atom/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Blender/Notes/index.svg,computer/program/blender/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Certbot/Notes/index.svg,computer/program/certbot/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Cvs/Notes/index.svg,computer/program/cvs/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Docker/Notes/index.svg,computer/program/docker/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Filezilla_client/Notes/index.svg,computer/program/filezilla_client/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Firebase/Email/index.svg,computer/program/firebase/email,Email,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/maildotru.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/maildotru.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://my.mail.ru,nested last-child logo
Computer/Program/Firebase/Functions/mailgun/index.svg,computer/program/firebase/functions/mailgun,Mailgun,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/mailgun.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/mailgun.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://mailgun.com,nested last-child logo
Computer/Program/Git/Bitbucket/index.svg,computer/program/git/bitbucket,BitBucket,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/bitbucket.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/bitbucket.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://atlassian.design/resources/logo-library,nested last-child logo
Computer/Program/Git/Notes/index.svg,computer/program/git/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Gmail/Notes/index.svg,computer/program/gmail/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_analytics/Notes/index.svg,computer/program/google_analytics/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_chrome/Inspect/notes/index.svg,computer/program/google_chrome/inspect/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_cloud/Functions/notes/index.svg,computer/program/google_cloud/functions/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_drive/Spreadsheet/notes/index.svg,computer/program/google_drive/spreadsheet/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_maps/Notes/index.svg,computer/program/google_maps/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_search/Notes/index.svg,computer/program/google_search/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Google_translate/Web_plugin/notes/index.svg,computer/program/google_translate/web_plugin/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Gscript/Notes/index.svg,computer/program/gscript/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Inkscape/Notes/index.svg,computer/program/inkscape/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Keytool/notes/index.svg,computer/program/keytool/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Mermaid/Notes/index.svg,computer/program/mermaid/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Microsoft_sql_server/Notes/index.svg,computer/program/microsoft_sql_server/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Mysql/Notes/index.svg,computer/program/mysql/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Nextjs/Notes/index.svg,computer/program/nextjs/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Nodejs/Notes/index.svg,computer/program/nodejs/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Openssl/Notes/index.svg,computer/program/openssl/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Php/Apache_httpd/index.svg,computer/program/php/apache_httpd,Apache HTTPD,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/apache.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/apache.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.apache.org/foundation/press/kit,nested last-child logo
Computer/Program/Pipefy/notes/index.svg,computer/program/pipefy/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Postgresql/Notes/index.svg,computer/program/postgresql/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Reshade/notes/index.svg,computer/program/reshade/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Sed/Notes/index.svg,computer/program/sed/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Selenium/Notes/index.svg,computer/program/selenium/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Sentry/notes/index.svg,computer/program/sentry/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Spring_boot/Notes/index.svg,computer/program/spring_boot/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Vi/Vi/index.svg,computer/program/vi/vi,VI,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/vim.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/vim.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:Vimlogo.svg,nested last-child logo
Computer/Program/Virtualbox/Notes/index.svg,computer/program/virtualbox/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Vs_code/Notes/index.svg,computer/program/vs_code/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Vulkan/Notes/index.svg,computer/program/vulkan/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Wget/Notes/index.svg,computer/program/wget/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Windows_terminal/Notes/index.svg,computer/program/windows_terminal/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Wordpress/Git/index.svg,computer/program/wordpress/git,git,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/git.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/git.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://git-scm.com/downloads/logos,nested last-child logo
Computer/Program/Youtube/Notes/index.svg,computer/program/youtube/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Program/Zbrush/Ipad/notes/index.svg,computer/program/zbrush/ipad/notes,Notes,Program,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Android/Build_flavours/notes/index.svg,computer/programming/android/build_flavours/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Android/Gui/notes/index.svg,computer/programming/android/gui/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Angular/Notes/index.svg,computer/programming/angular/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Awk/Notes/index.svg,computer/programming/awk/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Batch/notes/index.svg,computer/programming/batch/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Css/Notes/index.svg,computer/programming/css/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Google_api/Places/notes/index.svg,computer/programming/google_api/places/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Google_cloud_platform_functions/Notes/index.svg,computer/programming/google_cloud_platform_functions/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Grails/notes/index.svg,computer/programming/grails/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Groovy/Notes/index.svg,computer/programming/groovy/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Html/Html/index.svg,computer/programming/html/html,HTML,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/html5.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/html5.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.w3.org/html/logo/,nested last-child logo
Computer/Programming/Java/Notes/index.svg,computer/programming/java/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Javascript/Notes/index.svg,computer/programming/javascript/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Json/Notes/index.svg,computer/programming/json/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Jsp/Notes/index.svg,computer/programming/jsp/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Latex/Notes/index.svg,computer/programming/latex/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Nant/Notes/index.svg,computer/programming/nant/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Objective_c/notes/index.svg,computer/programming/objective_c/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Php/Laravel/index.svg,computer/programming/php/laravel,Laravel,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/laravel.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/laravel.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://github.com/laravel/art/tree/5a8325b064634b900f25dbb6f1cafd888b2d2211,nested last-child logo
Computer/Programming/Php/Php/index.svg,computer/programming/php/php,PHP,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/php.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/php.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://php.net/download-logos.php,nested last-child logo
Computer/Programming/Powershell/Notes/index.svg,computer/programming/powershell/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/R/Notes/index.svg,computer/programming/r/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Regex/Notes/index.svg,computer/programming/regex/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Servlet/Notes/index.svg,computer/programming/servlet/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Spring_boot/Notes/index.svg,computer/programming/spring_boot/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Typescript/Typescript/index.svg,computer/programming/typescript/typescript,TypeScript,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/typescript.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/typescript.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.typescriptlang.org/branding,nested last-child logo
